date,QNH,QFE,temp,RH,DP_temp,visibility
2025/4/11 1:00,1019,810.9,15.1,80,11.7,10000
2025/4/11 2:00,1019.8,811.5,16,75,11.6,10000
2025/4/11 3:00,1019.6,811.4,17.1,72,12.1,10000
2025/4/11 4:00,1019.3,811.1,18.9,66,12.5,10000
2025/4/11 5:00,1019,810.9,16.8,77,12.8,10000
2025/4/11 6:00,1018.2,810.3,17.8,71,12.5,10000
2025/4/11 7:00,1017.2,809.5,18.6,71,13.3,10000
2025/4/11 8:00,1016.7,809.1,17.3,76,13.1,10000
2025/4/11 9:00,1016.4,808.8,16.2,89,14.4,10000
2025/4/11 10:00,1016.2,808.7,15.6,100,15.6,10000
2025/4/11 11:00,1016.4,808.8,16.1,100,16.1,9000
2025/4/11 12:00,1016.7,809.1,15,100,15,9000
2025/4/11 13:00,1017.4,809.6,13.9,100,13.9,7000
2025/4/11 14:00,1018.4,810.4,13.5,100,13.5,9000
2025/4/11 15:00,1019.1,811,14.1,100,14.1,9000
2025/4/11 16:00,1019.5,811.3,14.7,100,14.7,8000
2025/4/11 17:00,1018.7,810.7,12.8,97,12.3,6000
2025/4/11 18:00,1018.1,810.2,13.6,100,13.6,6000
2025/4/11 19:00,1017.6,809.8,15.4,80,12,7000
2025/4/11 20:00,1017.4,809.6,16.4,76,12.2,10000
2025/4/11 21:00,1017.6,809.8,14.8,76,10.7,10000
2025/4/11 22:00,1017.2,809.5,14.3,80,10.9,10000
2025/4/11 23:00,1017.6,809.8,14,83,11.2,10000
2025/4/12 0:00,1019.1,811,13.3,100,13.3,10000
2025/4/12 1:00,1020.4,812,13.5,100,13.5,10000
2025/4/12 2:00,1021,812.5,13.7,100,13.7,8000
2025/4/12 3:00,1021.8,813.1,13.8,100,13.8,8000
2025/4/12 4:00,1022.1,813.4,14.5,100,14.5,6000
2025/4/12 5:00,1021.8,813.1,16.1,86,13.8,15000
2025/4/12 6:00,1021.5,812.9,15.6,89,13.8,10000
2025/4/12 7:00,1021,812.5,15.9,94,15,10000
2025/4/12 8:00,1020.4,812,16,93,14.9,20000
2025/4/12 9:00,1019.8,811.5,18.1,74,13.5,20000
2025/4/12 10:00,1019.6,811.4,16.9,77,12.9,20000
2025/4/12 11:00,1020,811.7,17.3,75,12.9,30000
2025/4/12 12:00,1020.3,811.9,14.8,100,14.8,30000
2025/4/12 13:00,1021.1,812.6,12.6,100,12.6,30000
2025/4/12 14:00,1022.1,813.4,13.3,100,13.3,30000
2025/4/12 15:00,1022.9,814,13.1,100,13.1,10000
2025/4/12 16:00,1022.9,814,12.3,100,12.3,10000
2025/4/12 17:00,1019,810.9,14.3,100,14.3,6000
2025/4/12 18:00,1018.7,810.7,14.8,100,14.8,6000
2025/4/12 19:00,1018.1,810.2,14.4,100,14.4,4600
2025/4/12 20:00,1017.7,809.9,14.7,100,14.7,6000
2025/4/12 21:00,1017.7,809.9,14.8,100,14.8,4000
2025/4/12 22:00,1017.9,810,14.5,100,14.5,2000
2025/4/12 23:00,1018.6,810.6,14.3,100,14.3,600
2025/4/13 0:00,1022.8,813.9,12.9,100,12.9,30000
2025/4/13 1:00,1023.7,814.6,15.2,98,14.9,30000
2025/4/13 2:00,1024.5,815.3,15.8,80,12.4,30000
2025/4/13 3:00,1025,815.7,17,78,13.2,30000
2025/4/13 4:00,1024.8,815.5,18.4,74,13.8,30000
2025/4/13 5:00,1024.4,815.2,17.9,76,13.7,30000
2025/4/13 6:00,1023.5,814.5,19.4,69,13.7,30000
2025/4/13 7:00,1022.9,814,19.7,67,13.5,30000
2025/4/13 8:00,1022.1,813.4,17.6,74,13,30000
2025/4/13 9:00,1020.8,812.3,18.9,67,12.7,30000
2025/4/13 10:00,1020.1,811.8,19.8,61,12.2,30000
2025/4/13 11:00,1019.8,811.5,18.5,70,13,30000
2025/4/13 12:00,1020.6,812.2,16.8,83,13.9,30000
2025/4/13 13:00,1021.6,813,14.6,97,14.1,30000
2025/4/13 14:00,1022.9,814,13.4,100,13.4,10000
2025/4/13 15:00,1023.1,814.2,14.9,100,14.9,10000
2025/4/13 16:00,1023.4,814.4,13.1,100,13.1,10000
2025/4/13 17:00,1022.6,813.8,12.3,100,12.3,10000
2025/4/13 18:00,1022.5,813.7,12.8,100,12.8,10000
2025/4/13 19:00,1022.3,813.5,11.9,100,11.9,10000
2025/4/13 20:00,1021.9,813.2,10.6,100,10.6,10000
2025/4/13 21:00,1021.4,812.8,10.4,100,10.4,10000
2025/4/13 22:00,1022.1,813.4,10.2,100,10.2,20000
2025/4/13 23:00,1022.1,813.4,11.1,100,11.1,20000
2025/4/14 0:00,1023.6,814.6,12.6,100,12.6,30000
2025/4/14 1:00,1024.5,815.3,16.4,93,15.3,30000
2025/4/14 2:00,1025,815.7,16.3,81,13.1,30000
2025/4/14 3:00,1025.4,816,18.2,72,13.1,30000
2025/4/14 4:00,1025,815.7,21.1,62,13.6,30000
2025/4/14 5:00,1024.3,815.1,21.7,58,13.2,30000
2025/4/14 6:00,1023.5,814.5,22.8,50,12,30000
2025/4/14 7:00,1022.8,813.9,21.9,49,10.9,30000
2025/4/14 8:00,1021.9,813.2,23.2,51,12.7,30000
2025/4/14 9:00,1020.9,812.3,23.4,45,11,30000
2025/4/14 10:00,1020.5,812.1,21.6,53,11.8,30000
2025/4/14 11:00,1020.6,812.2,21.3,55,12,30000
2025/4/14 12:00,1021.1,812.6,19.3,59,11.2,10000
2025/4/14 13:00,1021.9,813.2,17.8,70,12.3,10000
2025/4/14 14:00,1022.8,813.9,18.1,72,13,10000
2025/4/14 15:00,1023.5,814.5,16.9,79,13.3,10000
2025/4/14 16:00,1023.5,814.5,16.3,83,13.4,10000
2025/4/14 17:00,1022.9,814,11.9,100,11.9,10000
2025/4/14 18:00,1022.6,813.8,12,100,12,10000
2025/4/14 19:00,1022,813.3,12.4,100,12.4,10000
2025/4/14 20:00,1021.5,812.9,11.1,100,11.1,10000
2025/4/14 21:00,1021.8,813.1,10.8,100,10.8,10000
2025/4/14 22:00,1022.3,813.5,13.2,100,13.2,10000
2025/4/14 23:00,1023,814.1,11.4,100,11.4,30000
2025/4/15 0:00,1023.8,814.7,15.5,100,15.5,10000
2025/4/15 1:00,1024.5,815.3,16.6,98,16.3,10000
2025/4/15 2:00,1025.2,815.8,17.3,92,16,10000
2025/4/15 3:00,1025.4,816,17.9,77,13.9,10000
2025/4/15 4:00,1024.9,815.6,19.3,69,13.6,10000
2025/4/15 5:00,1024.2,815,19.8,66,13.4,10000
2025/4/15 6:00,1023.7,814.6,19.3,70,13.8,10000
2025/4/15 7:00,1022.9,814,18.6,76,14.4,10000
2025/4/15 8:00,1021.8,813.1,20.5,58,12.1,15000
2025/4/15 9:00,1020.6,812.2,20.2,64,13.3,15000
2025/4/15 10:00,1020.4,812,18.6,68,12.7,15000
2025/4/15 11:00,1020.3,811.9,18.3,67,12.2,15000
2025/4/15 12:00,1020.9,812.4,17.8,72,12.8,15000
2025/4/15 13:00,1021.4,812.8,17.1,78,13.3,15000
2025/4/15 14:00,1022.1,813.4,15.7,89,13.9,15000
2025/4/15 15:00,1022.9,814,15.8,100,15.8,8000
2025/4/15 16:00,1023.3,814.3,15.5,100,15.5,6000
2025/4/15 17:00,1023.4,814.4,15.5,100,15.5,10000
2025/4/15 18:00,1023.7,814.6,14.4,100,14.4,10000
2025/4/15 19:00,1023.4,814.4,14.2,100,14.2,10000
2025/4/15 20:00,1023.4,814.4,16,92,14.7,10000
2025/4/15 21:00,1023.1,814.2,16.1,94,15.2,10000
2025/4/15 22:00,1023.1,814.2,15.2,100,15.2,10000
2025/4/15 23:00,1023.1,814.2,14.7,100,14.7,10000
2025/4/16 0:00,1021.6,813,14.5,100,14.5,4000
2025/4/16 1:00,1022.3,813.5,14.7,100,14.7,4000
2025/4/16 2:00,1022.6,813.8,16.6,90,15,10000
2025/4/16 3:00,1023.3,814.3,15.4,79,11.8,10000
2025/4/16 4:00,1023.3,814.3,16.3,71,11.1,10000
2025/4/16 5:00,1022.5,813.7,16.7,83,13.8,10000
2025/4/16 6:00,1021.8,813.1,17.9,82,14.8,10000
2025/4/16 7:00,1020.8,812.3,18.3,76,14.1,10000
2025/4/16 8:00,1019.8,811.5,18.1,80,14.6,10000
2025/4/16 9:00,1019.1,811,18.6,74,13.9,10000
2025/4/16 10:00,1018,810.1,18.7,65,12.1,10000
2025/4/16 11:00,1018.1,810.2,17,71,11.8,30000
2025/4/16 12:00,1018.2,810.3,15.7,80,12.3,10000
2025/4/16 13:00,1019.1,811,16.4,73,11.6,10000
2025/4/16 14:00,1020.5,812.1,16,82,13,10000
2025/4/16 15:00,1021.4,812.8,14.3,86,12,10000
2025/4/16 16:00,1020.5,812.1,13.9,80,10.5,10000
2025/4/16 17:00,1023.1,814.2,15,100,15,5000
2025/4/16 18:00,1022.4,813.6,15.1,100,15.1,4200
2025/4/16 19:00,1021.5,812.9,13.5,100,13.5,6000
2025/4/16 20:00,1021.1,812.6,13.5,100,13.5,4900
2025/4/16 21:00,1021,812.5,12.7,100,12.7,6000
2025/4/16 22:00,1021,812.5,13.5,100,13.5,5000
2025/4/16 23:00,1021.3,812.7,14.1,100,14.1,4000
2025/4/17 0:00,1020.4,812,11.8,100,11.8,10000
2025/4/17 1:00,1021.1,812.6,13.1,95,12.3,20000
2025/4/17 2:00,1021.3,812.7,15.7,73,10.9,20000
2025/4/17 3:00,1021.4,812.8,18.3,70,12.8,20000
2025/4/17 4:00,1021.4,812.8,18,68,12.1,30000
2025/4/17 5:00,1020.9,812.4,18.8,57,10.2,30000
2025/4/17 6:00,1019.8,811.5,19.5,57,10.9,30000
2025/4/17 7:00,1018.5,810.5,21.6,51,11.2,30000
2025/4/17 8:00,1017.6,809.8,20.4,51,10.1,30000
2025/4/17 9:00,1017,809.3,19.3,57,10.7,30000
2025/4/17 10:00,1016.9,809.2,18.6,64,11.7,30000
2025/4/17 11:00,1017,809.3,18.5,64,11.7,30000
2025/4/17 12:00,1017.2,809.5,16.8,72,11.8,30000
2025/4/17 13:00,1017.9,810,15.7,78,11.9,30000
2025/4/17 14:00,1018.6,810.6,15.5,77,11.5,30000
2025/4/17 15:00,1019.3,811.1,13.5,86,11.2,10000
2025/4/17 16:00,1019.3,811.1,13.5,89,11.7,10000
2025/4/17 17:00,1020.5,812.1,13,88,11.1,10000
2025/4/17 18:00,1020.3,811.9,12.2,99,12.1,10000
2025/4/17 19:00,1020.5,812.1,13.2,83,10.4,10000
2025/4/17 20:00,1020.4,812,13.2,86,10.9,10000
2025/4/17 21:00,1020.1,811.8,12.6,88,10.7,10000
2025/4/17 22:00,1020.1,811.8,12.2,100,12.2,10000
2025/4/17 23:00,1019.9,811.6,11.9,100,11.9,10000
2025/4/18 0:00,1019.5,811.3,13,100,13,10000
2025/4/18 1:00,1020.6,812.2,14.8,99,14.7,10000
2025/4/18 2:00,1021.3,812.7,16.8,75,12.4,10000
2025/4/18 3:00,1021.4,812.8,17.8,65,11.2,10000
2025/4/18 4:00,1021.1,812.6,19.6,60,11.7,10000
2025/4/18 5:00,1020.4,812,18.9,60,11.1,15000
2025/4/18 6:00,1019.6,811.4,17.9,69,12.2,15000
2025/4/18 7:00,1019.3,811.1,19,60,11.2,15000
2025/4/18 8:00,1018.9,810.8,15.3,90,13.7,10000
2025/4/18 9:00,1018.1,810.2,16.2,79,12.6,20000
2025/4/18 10:00,1017.7,809.9,17.4,69,11.7,20000
2025/4/18 11:00,1017.9,810,16.4,78,12.6,10000
2025/4/18 12:00,1018.2,810.3,15,82,12,10000
2025/4/18 13:00,1018.2,810.3,13.5,91,12.1,10000
2025/4/18 14:00,1018.7,810.7,13.4,100,13.4,10000
2025/4/18 15:00,1019.1,811,12,100,12,9000
2025/4/18 16:00,1019.5,811.3,12.4,100,12.4,7000
2025/4/18 17:00,1019.4,811.2,11.9,98,11.6,10000
2025/4/18 18:00,1019.2,811.1,11.6,100,11.6,10000
2025/4/18 19:00,1019.4,811.2,11.3,100,11.3,10000
2025/4/18 20:00,1018.9,810.8,12.5,100,12.5,10000
2025/4/18 21:00,1018.9,810.8,11.8,100,11.8,10000
2025/4/18 22:00,1018.7,810.7,12.2,100,12.2,10000
2025/4/18 23:00,1019.1,811,10.8,100,10.8,10000
2025/4/19 0:00,1019.9,811.6,12.9,100,12.9,20000
2025/4/19 1:00,1020.6,812.2,13.8,100,13.8,30000
2025/4/19 2:00,1021,812.5,16,75,11.6,30000
2025/4/19 3:00,1021.4,812.8,17.7,63,10.7,30000
2025/4/19 4:00,1021.5,812.9,19.4,60,11.5,30000
2025/4/19 5:00,1020.9,812.4,20.2,56,11.3,30000
2025/4/19 6:00,1019.9,811.6,20.9,55,11.7,30000
2025/4/19 7:00,1018.6,810.6,20.8,50,10.1,30000
2025/4/19 8:00,1017.6,809.8,20.8,54,11.3,30000
2025/4/19 9:00,1016.7,809,21,53,11.2,30000
2025/4/19 10:00,1016.5,808.9,20.5,57,11.8,30000
2025/4/19 11:00,1017,809.3,19.1,62,11.7,30000
2025/4/19 12:00,1017.9,810,14.8,100,14.8,3000
2025/4/19 13:00,1019.1,811,13.8,100,13.8,10000
2025/4/19 14:00,1019.6,811.4,13.2,100,13.2,20000
2025/4/19 15:00,1020,811.7,12.3,100,12.3,9000
2025/4/19 16:00,1020.3,811.9,12.9,100,12.9,6000
2025/4/19 17:00,1019.5,811.3,11.4,100,11.4,8000
2025/4/19 18:00,1019.4,811.2,11.4,100,11.4,8000
2025/4/19 19:00,1018.7,810.7,12,100,12,7000
2025/4/19 20:00,1018.2,810.3,11.3,100,11.3,10000
2025/4/19 21:00,1018.4,810.4,10.7,100,10.7,10000
2025/4/19 22:00,1018.6,810.6,11,100,11,10000
2025/4/19 23:00,1019.1,811,10.5,100,10.5,10000
2025/4/20 0:00,1019.8,811.5,12.7,100,12.7,10000
2025/4/20 1:00,1020.5,812.1,13.8,100,13.8,30000
2025/4/20 2:00,1021.4,812.8,16.3,88,14.3,10000
2025/4/20 3:00,1021.8,813.1,17,75,12.6,30000
2025/4/20 4:00,1021.5,812.9,19,64,12.1,30000
2025/4/20 5:00,1020.8,812.3,20.8,59,12.6,30000
2025/4/20 6:00,1020,811.7,20.8,56,11.8,30000
2025/4/20 7:00,1019.6,811.4,20.2,61,12.5,30000
2025/4/20 8:00,1018.7,810.7,19.7,64,12.8,30000
2025/4/20 9:00,1018.2,810.3,20.2,63,13,30000
2025/4/20 10:00,1018,810.1,18.3,72,13.2,30000
2025/4/20 11:00,1018.2,810.3,17.8,79,14.2,10000
2025/4/20 12:00,1018.6,810.6,15.9,87,13.8,9000
2025/4/20 13:00,1019.5,811.3,15.1,100,15.1,9000
2025/4/20 14:00,1020.4,812,14.4,100,14.4,10000
2025/4/20 15:00,1021.3,812.7,13.6,100,13.6,8000
2025/4/20 16:00,1021.5,812.9,14.7,100,14.7,7000
2025/4/20 17:00,1019.9,811.6,11.8,100,11.8,4300
2025/4/20 18:00,1019.2,811.1,11.3,100,11.3,4300
2025/4/20 19:00,1018.6,810.6,11.2,100,11.2,5000
2025/4/20 20:00,1018.4,810.4,10.8,100,10.8,10000
2025/4/20 21:00,1018.4,810.4,10.9,100,10.9,10000
2025/4/20 22:00,1018.5,810.5,10,100,10,2500
2025/4/20 23:00,1018.9,810.8,9.8,100,9.8,10000
2025/4/21 0:00,1021,812.5,14.5,100,14.5,6000
2025/4/21 1:00,1021.9,813.2,15,100,15,15000
2025/4/21 2:00,1022.5,813.7,16,99,15.8,10000
2025/4/21 3:00,1023,814.1,17.4,80,14,20000
2025/4/21 4:00,1022.9,814,19.1,74,14.4,20000
2025/4/21 5:00,1022.1,813.4,20.1,67,13.9,20000
2025/4/21 6:00,1021.6,813,20.2,67,14,20000
2025/4/21 7:00,1020.8,812.3,20.2,61,12.5,20000
2025/4/21 8:00,1020.4,812,19.3,71,14,20000
2025/4/21 9:00,1019.6,811.4,18.5,82,15.4,20000
2025/4/21 10:00,1019.3,811.1,20.9,65,14.2,20000
2025/4/21 11:00,1019.4,811.2,18.9,79,15.2,10000
2025/4/21 12:00,1019.9,811.6,18,79,14.4,10000
2025/4/21 13:00,1021,812.5,17.2,85,14.7,10000
2025/4/21 14:00,1022,813.3,16.2,98,15.9,10000
2025/4/21 15:00,1022.4,813.6,16.3,99,16.1,10000
2025/4/21 16:00,1022.5,813.7,15.3,100,15.3,8000
2025/4/21 17:00,1021.1,812.6,12.5,100,12.5,6000
2025/4/21 18:00,1020.6,812.2,13,100,13,6000
2025/4/21 19:00,1020.4,812,13.7,100,13.7,6000
2025/4/21 20:00,1019.9,811.6,14.1,100,14.1,10000
2025/4/21 21:00,1020.1,811.8,14,100,14,10000
2025/4/21 22:00,1020,811.7,14.4,100,14.4,10000
2025/4/21 23:00,1020.3,811.9,14.2,100,14.2,10000
2025/4/22 0:00,1021.6,813,15.4,100,15.4,4000
2025/4/22 1:00,1022.4,813.6,15.1,100,15.1,700
2025/4/22 2:00,1022.9,814,15.4,100,15.4,500
2025/4/22 3:00,1023.7,814.6,16.4,100,16.4,3000
2025/4/22 4:00,1023.9,814.8,15,100,15,5000
2025/4/22 5:00,1023.3,814.3,16,100,16,10000
2025/4/22 6:00,1022.9,814,16.2,100,16.2,10000
2025/4/22 7:00,1022,813.3,17,100,17,10000
2025/4/22 8:00,1021.3,812.7,17.9,90,16.3,10000
2025/4/22 9:00,1020.3,811.9,18.2,91,16.7,10000
2025/4/22 10:00,1020.1,811.8,17.5,100,17.5,10000
2025/4/22 11:00,1020,811.7,17,100,17,6000
2025/4/22 12:00,1020.4,812,16.3,100,16.3,8000
2025/4/22 13:00,1020.9,812.4,15.8,100,15.8,10000
2025/4/22 14:00,1021.6,813,15.6,100,15.6,10000
2025/4/22 15:00,1021.9,813.2,15.5,100,15.5,9000
2025/4/22 16:00,1021.6,813,14.1,100,14.1,8000
2025/4/22 17:00,1021.9,813.2,14.1,100,14.1,5000
2025/4/22 18:00,1021.5,812.9,15.3,100,15.3,3700
2025/4/22 19:00,1020.9,812.4,14.8,100,14.8,550
2025/4/22 20:00,1020.3,811.9,14.9,100,14.9,3600
2025/4/22 21:00,1020.4,812,14.7,100,14.7,3100
2025/4/22 22:00,1020.3,811.9,14.2,100,14.2,6000
2025/4/22 23:00,1021,812.5,14.1,100,14.1,7000
2025/4/23 0:00,1019.9,811.6,14,100,14,10000
2025/4/23 1:00,1020.4,812,17.1,95,16.3,10000
2025/4/23 2:00,1021,812.5,18.9,77,14.8,10000
2025/4/23 3:00,1021.3,812.7,19.3,77,15.2,10000
2025/4/23 4:00,1021.1,812.6,19.5,74,14.8,10000
2025/4/23 5:00,1020.4,812,21.6,70,16,10000
2025/4/23 6:00,1019.5,811.3,21,68,15,10000
2025/4/23 7:00,1018.5,810.5,19.2,81,15.9,10000
2025/4/23 8:00,1017.4,809.5,22.2,67,15.9,10000
2025/4/23 9:00,1016.7,809,21.9,61,14.2,10000
2025/4/23 10:00,1016.6,808.9,21.7,57,12.9,10000
2025/4/23 11:00,1017,809.3,20.4,61,12.7,10000
2025/4/23 12:00,1017.2,809.5,19.3,72,14.2,9000
2025/4/23 13:00,1017.9,810,18.8,72,13.7,10000
2025/4/23 14:00,1018.5,810.5,17.9,78,14.1,9000
2025/4/23 15:00,1018.9,810.8,16.7,86,14.4,8000
2025/4/23 16:00,1018.4,810.4,15.5,100,15.5,7000
2025/4/23 17:00,1021,812.5,14.2,100,14.2,7000
2025/4/23 18:00,1020.4,812,14.5,100,14.5,7000
2025/4/23 19:00,1019.9,811.6,14.2,100,14.2,6000
2025/4/23 20:00,1019.3,811.1,13,100,13,10000
2025/4/23 21:00,1019.1,811,13.8,100,13.8,10000
2025/4/23 22:00,1019.3,811.1,13.2,100,13.2,10000
2025/4/23 23:00,1019.4,811.2,14.4,100,14.4,10000
2025/4/24 0:00,1018.6,810.6,17.1,80,13.7,10000
2025/4/24 1:00,1019.5,811.3,17.6,81,14.3,10000
2025/4/24 2:00,1020.4,812,17.8,82,14.7,10000
2025/4/24 3:00,1020.8,812.3,20,77,15.9,10000
2025/4/24 4:00,1020.8,812.3,21,66,14.5,10000
2025/4/24 5:00,1020.1,811.8,22,57,13.2,10000
2025/4/24 6:00,1019.5,811.2,23,48,11.6,10000
2025/4/24 7:00,1018.8,810.6,24.1,34,7.5,10000
2025/4/24 8:00,1018.4,810.3,22.1,41,8.4,10000
2025/4/24 9:00,1017.7,809.8,22.1,45,9.8,10000
2025/4/24 10:00,1017.9,810,21.9,44,9.3,10000
2025/4/24 11:00,1018,810.1,20.8,48,9.5,10000
2025/4/24 12:00,1018.5,810.5,19.8,54,10.3,10000
2025/4/24 13:00,1019,810.9,17.9,65,11.3,10000
2025/4/24 14:00,1019.8,811.5,15.4,77,11.4,10000
2025/4/24 15:00,1020.4,812,14.4,80,11,10000
2025/4/24 16:00,1020.6,812.2,12.9,89,11.2,10000
2025/4/24 17:00,1018,810.1,14.9,100,14.9,6000
2025/4/24 18:00,1017.9,810,16.8,99,16.6,7000
2025/4/24 19:00,1017.6,809.8,14.4,100,14.4,10000
2025/4/24 20:00,1016.7,809.1,12.7,100,12.7,10000
2025/4/24 21:00,1016.9,809.2,13,100,13,10000
2025/4/24 22:00,1016.9,809.2,17.1,80,13.7,10000
2025/4/24 23:00,1017.5,809.7,16.9,80,13.5,10000
2025/4/25 0:00,1019.9,811.6,15.6,72,10.6,10000
2025/4/25 1:00,1020.9,812.4,19.6,53,9.9,10000
2025/4/25 2:00,1021.6,813,20.5,53,10.7,10000
2025/4/25 3:00,1022,813.3,21.3,54,11.8,10000
2025/4/25 4:00,1022,813.3,22.4,55,13.1,10000
2025/4/25 5:00,1021.4,812.8,23.4,51,12.9,10000
2025/4/25 6:00,1020.8,812.2,24,42,10.5,10000
2025/4/25 7:00,1019.8,811.4,22.8,46,10.7,10000
2025/4/25 8:00,1018.9,810.7,22.6,45,10.2,10000
2025/4/25 9:00,1018.2,810.2,23.2,40,9,10000
2025/4/25 10:00,1018.1,810.1,22.6,45,10.2,10000
2025/4/25 11:00,1018.5,810.5,21.3,42,8,10000
2025/4/25 12:00,1018.9,810.8,19.6,49,8.7,10000
2025/4/25 13:00,1019.5,811.3,18.4,54,9,10000
2025/4/25 14:00,1020.4,812,14.6,73,9.9,10000
2025/4/25 15:00,1020.8,812.3,15.8,66,9.5,10000
2025/4/25 16:00,1020.6,812.2,12.9,82,9.9,10000
2025/4/25 17:00,1020.4,812,13,85,10.6,10000
2025/4/25 18:00,1019.9,811.6,12.6,86,10.3,10000
2025/4/25 19:00,1019.3,811.1,12.3,88,10.4,10000
2025/4/25 20:00,1018.9,810.8,12.2,88,10.3,10000
2025/4/25 21:00,1018.7,810.7,12.8,85,10.4,10000
2025/4/25 22:00,1018.9,810.8,12.2,93,11.1,10000
2025/4/25 23:00,1019.4,811.2,12.6,87,10.5,10000
2025/4/26 0:00,1020.5,812.1,14.1,86,11.8,10000
2025/4/26 1:00,1021.3,812.7,19.1,64,12.2,10000
2025/4/26 2:00,1022.4,813.6,19.2,64,12.3,10000
2025/4/26 3:00,1022.8,813.9,21.1,56,12.1,10000
2025/4/26 4:00,1022.9,814,21.2,57,12.5,10000
2025/4/26 5:00,1022.3,813.5,22.1,53,12.2,10000
2025/4/26 6:00,1021.4,812.7,25.3,29,6.2,30000
2025/4/26 7:00,1020.9,812.3,24.5,34,7.8,30000
2025/4/26 8:00,1020.1,811.7,23.3,36,7.6,30000
2025/4/26 9:00,1019.8,811.4,23.6,37,8.3,30000
2025/4/26 10:00,1019.6,811.3,23.9,34,7.3,30000
2025/4/26 11:00,1019.8,811.5,22.3,37,7.1,30000
2025/4/26 12:00,1020.5,812.1,20.5,43,7.6,30000
2025/4/26 13:00,1021,812.5,16.9,56,8.2,30000
2025/4/26 14:00,1021.8,813.1,14.3,69,8.7,30000
2025/4/26 15:00,1022.3,813.5,12.9,77,9,10000
2025/4/26 16:00,1022.4,813.6,12.9,80,9.6,10000
2025/4/26 17:00,1020.3,811.9,13.5,80,10.2,10000
2025/4/26 18:00,1020,811.7,14.3,74,9.8,10000
2025/4/26 19:00,1019.4,811.2,12.6,84,10,10000
2025/4/26 20:00,1019,810.9,12.4,90,10.8,10000
2025/4/26 21:00,1018.7,810.7,12.9,89,11.2,10000
2025/4/26 22:00,1019,810.9,13.3,86,11,10000
2025/4/26 23:00,1019.8,811.5,12.9,90,11.3,10000
2025/4/27 0:00,1023.1,814.2,13.1,91,11.7,10000
2025/4/27 1:00,1023.5,814.5,17.6,73,12.8,10000
2025/4/27 2:00,1024.3,815.1,19.3,54,9.9,10000
2025/4/27 3:00,1025,815.7,20.8,49,9.8,10000
2025/4/27 4:00,1025,815.7,21.6,46,9.6,10000
2025/4/27 5:00,1024.7,815.4,22,43,9,10000
2025/4/27 6:00,1023.9,814.7,23.8,39,9.2,10000
2025/4/27 7:00,1024.2,815,20.1,56,11.2,10000
2025/4/27 8:00,1023.9,814.8,15.9,79,12.3,10000
2025/4/27 9:00,1022.5,813.7,18.5,58,10.2,30000
2025/4/27 10:00,1021.5,812.9,19.7,57,11.1,20000
2025/4/27 11:00,1021.8,813.1,18.7,62,11.4,10000
2025/4/27 12:00,1022.3,813.5,15.8,79,12.2,9000
2025/4/27 13:00,1022.9,814,15.7,74,11.1,10000
2025/4/27 14:00,1023,814.1,12.5,100,12.5,10000
2025/4/27 15:00,1023.4,814.4,12.1,100,12.1,10000
2025/4/27 16:00,1023.6,814.6,11.8,100,11.8,10000
2025/4/27 17:00,1022.4,813.6,12.8,82,9.8,10000
2025/4/27 18:00,1022,813.3,12.3,83,9.5,10000
2025/4/27 19:00,1021.4,812.8,12,85,9.6,9000
2025/4/27 20:00,1021.9,813.2,12,87,9.9,10000
2025/4/27 21:00,1021.9,813.2,12,87,9.9,10000
2025/4/27 22:00,1022.3,813.5,11.3,92,10.1,10000
2025/4/27 23:00,1022.5,813.7,11.6,93,10.5,10000
2025/4/28 0:00,1023.7,814.6,12.2,100,12.2,10000
2025/4/28 1:00,1024.4,815.2,17.2,72,12.2,10000
2025/4/28 2:00,1024.8,815.5,19.4,59,11.3,10000
2025/4/28 3:00,1024.5,815.3,21.3,56,12.3,10000
2025/4/28 4:00,1024.2,815,23,44,10.3,10000
2025/4/28 5:00,1023.3,814.2,24.7,43,11.5,20000
2025/4/28 6:00,1022.1,813.3,24.9,29,5.9,20000
2025/4/28 7:00,1020.9,812.3,24.9,30,6.4,30000
2025/4/28 8:00,1020,811.6,23.8,41,10,20000
2025/4/28 9:00,1019.6,811.3,23.3,46,11.2,20000
2025/4/28 10:00,1019.6,811.4,20.2,59,12,20000
2025/4/28 11:00,1019.3,811.1,20,51,9.7,20000
2025/4/28 12:00,1019.6,811.4,18,57,9.5,15000
2025/4/28 13:00,1020.4,812,17.4,58,9.1,10000
2025/4/28 14:00,1020.8,812.3,16.9,61,9.4,10000
2025/4/28 15:00,1022.6,813.8,16.4,64,9.7,10000
2025/4/28 16:00,1025.2,815.8,12.9,100,12.9,6000
2025/4/28 17:00,1023.1,814.2,11.6,100,11.6,10000
2025/4/28 18:00,1022.8,813.9,10.9,100,10.9,10000
2025/4/28 19:00,1022.4,813.6,11.1,100,11.1,10000
2025/4/28 20:00,1022.4,813.6,10.8,100,10.8,10000
2025/4/28 21:00,1022.1,813.4,12.7,86,10.4,10000
2025/4/28 22:00,1022.5,813.7,10.8,100,10.8,10000
2025/4/28 23:00,1022.9,814,11.4,100,11.4,10000
2025/4/29 0:00,1021.9,813.2,12.9,100,12.9,30000
2025/4/29 1:00,1022.5,813.7,15.2,84,12.6,30000
2025/4/29 2:00,1023.1,814.2,16.6,79,13,30000
2025/4/29 3:00,1023.4,814.4,18.9,65,12.3,30000
2025/4/29 4:00,1022.9,814,20.5,55,11.3,30000
